País,Year,Country,Código,FIPS (FZ_Dengue),ISO3166Alpha2 (FZ_Dengue),ISO3166Alpha3 (FZ_Dengue),PAHOCode (FZ_Dengue),Region (FZ_Dengue),RegionLvl0 (FZ_Dengue),RegionLvl1 (FZ_Dengue),RegionLvl2 (FZ_Dengue),RegionLvl3 (FZ_Dengue),Tipo,TIS (FZ_Dengue),WPais (FZ_Dengue),Dengue,Dengue Grave,Letalidad,Muertes,PAHOCodeNum (FZ_Dengue),PopFemale,PopMale,PopTot,Total
Anguila,1983,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,2,0,0,0,411,3400,3154,6575,2
Anguila,1984,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,0,0,,0,411,3434,3214,6666,0
Anguila,1985,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,0,0,,0,411,3526,3336,6878,0
Anguila,1986,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,0,0,,0,411,3645,3480,7141,0
Anguila,1987,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,0,0,,0,411,3767,3626,7411,0
Anguila,1988,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,0,0,,0,411,3894,3774,7693,0
Anguila,1989,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,0,0,,0,411,4031,3938,7992,0
Anguila,1990,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,12,0,0,0,411,4171,4098,8292,12
Anguila,1991,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,0,0,,0,411,4314,4254,8595,0
Anguila,1992,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,0,0,,0,411,4449,4391,8863,0
Anguila,1993,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,0,0,,0,411,4575,4499,9099,0
Anguila,1994,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,0,0,,0,411,4693,4612,9331,0
Anguila,1995,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,4,0,0,0,411,4823,4727,9576,4
Anguila,1996,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,1,0,0,0,411,4960,4855,9839,1
Anguila,1997,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,0,0,,0,411,5098,4980,10111,0
Anguila,1998,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,0,0,,0,411,5249,5121,10394,0
Anguila,1999,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,12,0,0,0,411,5407,5262,10699,12
Anguila,2000,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,3,0,0,0,411,5581,5422,11024,3
Anguila,2001,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,25,0,0,0,411,5736,5571,11320,25
Anguila,2002,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,5,0,0,0,411,5845,5670,11538,5
Anguila,2003,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,2,0,0,0,411,5936,5761,11727,2
Anguila,2004,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,0,0,,0,411,6032,5853,11911,0
Anguila,2005,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,0,0,,0,411,6134,5947,12107,0
Anguila,2006,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,0,0,,0,411,6237,6041,12303,0
Anguila,2007,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,0,0,,0,411,6345,6132,12503,0
Islas Caimán,2017,Cayman Islands,136,CJ,KY,CYM,CAY,NLC,AMR,LAC,NLC,CAR,Preliminar,CAY,CYM,31,0,0,0,438,31599,31932,63555,31
Islas Caimán,2018,Cayman Islands,136,CJ,KY,CYM,CAY,NLC,AMR,LAC,NLC,CAR,Preliminar,CAY,CYM,24,0,0,0,438,32236,32604,64862,24
Islas Caimán,2019,Cayman Islands,136,CJ,KY,CYM,CAY,NLC,AMR,LAC,NLC,CAR,Preliminar,CAY,CYM,133,0,0,0,438,32825,33263,66108,133
Islas Caimán,2020,Cayman Islands,136,CJ,KY,CYM,CAY,NLC,AMR,LAC,NLC,CAR,Preliminar,CAY,CYM,35,0,0,0,438,33349,33917,67289,35
Islas Caimán,2021,Cayman Islands,136,CJ,KY,CYM,CAY,NLC,AMR,LAC,NLC,CAR,Preliminar,CAY,CYM,1,0,0,0,438,33714,34372,68112,1
Islas Caimán,2022,Cayman Islands,136,CJ,KY,CYM,CAY,NLC,AMR,LAC,NLC,CAR,Preliminar,CAY,CYM,2,0,0,0,438,34015,34645,68681,2
Islas Caimán,2023,Cayman Islands,136,CJ,KY,CYM,CAY,NLC,AMR,LAC,NLC,CAR,Preliminar,CAY,CYM,42,0,0,0,438,34346,34922,69285,42
Chile,1980,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,5753852,5715926,11469802,0
Chile,1981,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,5839345,5798223,11637589,0
Chile,1982,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,5926004,5881357,11807382,0
Chile,1983,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,6013006,5963454,11976490,0
Chile,1984,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,6101671,6046040,12147734,0
Chile,1985,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,6193530,6132809,12326376,0
Chile,1986,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,6289073,6225373,12514476,0
Chile,1987,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,6388720,6324014,12712756,0
Chile,1988,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,6491752,6426587,12918361,0
Chile,1989,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,6597740,6530828,13128597,0
Chile,1990,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,6706156,6636663,13342845,0
Chile,1991,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,6816986,6744906,13561919,0
Chile,1992,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,6927997,6854248,13782272,0
Chile,1993,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,7036678,6961655,13998363,0
Chile,1994,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,7143796,7066822,14210645,0
Chile,1995,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,7248267,7168478,14416769,0
Chile,1996,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,7349264,7266163,14615460,0
Chile,1997,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,7447944,7361288,14809266,0
Chile,1998,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,7543235,7453455,14996716,0
Chile,1999,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,7634547,7541811,15176388,0
Chile,2000,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,7724119,7627625,15351773,0
Chile,2001,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,7812383,7711548,15523954,0
Chile,2002,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,636,0,0,0,439,7899536,7794205,15693766,636
Chile,2003,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,7984252,7874806,15859088,0
Chile,2004,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,8065687,7952221,16017935,0
Chile,2005,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,0,0,,0,439,8146369,8028885,16175285,0
Chile,2006,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,3,0,0,0,439,8227266,8107258,16334549,3
Chile,2007,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,28,0,0,0,439,8308521,8186969,16495514,28
Chile,2008,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,25,0,0,0,439,8392494,8268912,16661437,25
Chile,2009,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,51,0,0,0,439,8479620,8353771,16833420,51
Chile,2010,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,23,0,0,0,439,8566151,8437954,17004137,23
Chile,2011,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,1,0,0,0,439,8651748,8521779,17173551,1
Chile,2012,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,32,0,0,0,439,8736562,8605160,17341746,32
Chile,2013,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Final,CHI,CHL,44,0,0,0,439,8821738,8688133,17509897,44
Chile,2014,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Preliminar,CHI,CHL,30,0,0,0,439,8911536,8775524,17687085,30
Chile,2015,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Preliminar,CHI,CHL,40,0,0,0,439,9004149,8865921,17870098,40
Anguila,2008,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,5,2,0,0,411,6452,6232,12707,7
Anguila,2009,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,0,0,,0,411,6561,6338,12922,0
Anguila,2010,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,1,0,0,0,411,6677,6445,13151,1
Anguila,2011,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,9,0,0,0,411,6766,6531,13320,9
Anguila,2012,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,7,0,0,0,411,6827,6586,13431,7
Anguila,2013,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Final,ANG,ANG,8,0,0,0,411,6946,6707,13673,8
Anguila,2014,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Preliminar,ANG,ANG,86,0,0,0,411,7150,6917,14098,86
Anguila,2015,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Preliminar,ANG,ANG,8,0,0,0,411,7350,7131,14497,8
Anguila,2016,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Preliminar,ANG,ANG,50,0,0,0,411,7494,7268,14785,50
Anguila,2017,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Preliminar,ANG,ANG,22,0,,,411,7605,7364,14990,22
Anguila,2018,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Preliminar,ANG,ANG,1,0,0,0,411,7693,7433,15161,1
Anguila,2019,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Preliminar,ANG,ANG,6,0,0,0,411,7803,7528,15351,6
Anguila,2020,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Preliminar,ANG,ANG,6,0,0,0,411,7919,7624,15558,6
Anguila,2023,Anguilla,660,AV,AI,AIA,ANG,NLC,AMR,LAC,NLC,CAR,Preliminar,ANG,ANG,1,0,0,0,411,8108,7748,15878,1
Santa Lucía,1980,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,0,0,,0,481,62252,59334,121607,0
Santa Lucía,1981,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,0,0,,0,481,63330,60529,123886,0
Santa Lucía,1982,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,0,0,,0,481,64424,61723,126170,0
Santa Lucía,1983,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,0,0,,0,481,65505,62891,128418,0
Santa Lucía,1984,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,0,0,,0,481,66559,64020,130604,0
Santa Lucía,1985,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,0,0,,0,481,67595,65108,132726,0
Santa Lucía,1986,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,0,1,0,0,481,68597,66164,134788,1
Santa Lucía,1987,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,0,0,,0,481,69550,67181,136754,0
Santa Lucía,1988,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,2,0,0,0,481,70461,68152,138635,2
Santa Lucía,1989,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,4,0,0,0,481,71324,69081,140432,4
Santa Lucía,1990,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,2,0,0,0,481,72215,70039,142278,2
Santa Lucía,1991,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,4,0,0,0,481,73167,71050,144239,4
Santa Lucía,1992,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,0,0,,0,481,74218,72151,146396,0
Santa Lucía,1993,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,0,0,,0,481,75302,73247,148571,0
Santa Lucía,1994,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,0,0,,0,481,76271,74243,150539,0
Santa Lucía,1995,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,52,0,0,0,481,77147,75149,152320,52
Santa Lucía,1996,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,65,0,0,0,481,77942,75976,153948,65
Santa Lucía,1997,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,10,1,0,0,481,78665,76740,155428,11
Santa Lucía,1998,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,0,1,,0,481,79340,77469,156829,0
Santa Lucía,1999,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,3,0,0,0,481,80024,78183,158228,3
Santa Lucía,2000,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,0,0,,0,481,80643,78809,159478,0
Santa Lucía,2001,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,292,0,0,0,481,81177,79374,160567,292
Santa Lucía,2002,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,51,0,0,0,481,81713,80040,161771,51
Santa Lucía,2003,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,5,0,0,0,481,82260,80734,163021,5
Santa Lucía,2004,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,11,0,0,0,481,82784,81412,164215,11
Santa Lucía,2005,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,1,0,0,0,481,83282,82053,165363,1
Chile,2016,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Preliminar,CHI,CHL,33,0,0,0,439,9111917,8971906,18083855,33
Chile,2017,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Preliminar,CHI,CHL,10,0,0,0,439,9254173,9114350,18368552,10
Chile,2018,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Preliminar,CHI,CHL,18,0,0,0,439,9420125,9281274,18701423,18
Chile,2019,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Preliminar,CHI,CHL,29,0,0,0,439,9589056,9450378,19039460,29
Chile,2020,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Preliminar,CHI,CHL,9,0,0,0,439,9720330,9579931,19300287,9
Chile,2021,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Preliminar,CHI,CHL,0,0,,0,439,9818148,9674998,19493160,0
Chile,2022,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Preliminar,CHI,CHL,0,0,,0,439,9874177,9729508,19603708,0
Chile,2023,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Preliminar,CHI,CHL,0,0,,0,439,9887590,9741949,19629568,0
Chile,2024,Chile,152,CI,CL,CHL,CHI,SCR,AMR,LAC,SAR,LAM,Preliminar,CHI,CHL,25,0,0,0,439,9902593,9756188,19658815,25
Colombia,1980,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,8964,0,0,0,441,13068664,13107479,26176165,8964
Colombia,1981,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,10790,0,0,0,441,13373227,13412701,26785956,10790
Colombia,1982,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,6776,0,0,0,441,13682843,13722300,27405169,6776
Colombia,1983,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,12919,0,0,0,441,14001920,14040355,28042303,12919
Colombia,1984,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,7540,0,0,0,441,14326571,14362414,28689004,7540
Colombia,1985,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,82270,1,0.001215495,1,441,14646963,14679252,29326232,82271
Colombia,1986,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,7881,0,0,0,441,14966965,14993088,29960073,7881
Colombia,1987,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,17510,0,0,0,441,15293742,15309249,30603022,17510
Colombia,1988,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,16308,0,0,0,441,15627922,15628755,31256702,16308
Colombia,1989,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,10090,1,0,0,441,15970228,15952840,31923090,10091
Colombia,1990,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,17311,39,0.005763689,1,441,16319792,16281549,32601367,17350
Colombia,1991,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,15008,96,0,0,441,16666852,16605727,33272600,15104
Colombia,1992,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,59853,0,0,0,441,17012131,16926857,33939013,59853
Colombia,1993,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,8449,0,0,0,441,17362159,17252523,34614713,8449
Colombia,1994,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,774,0,0,0,441,17714447,17580961,35295432,774
Colombia,1995,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,49003,1028,0.027982651,14,441,18063475,17906574,35970073,50031
Colombia,1996,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,29641,1757,0.035034079,11,441,18406378,18226143,36632550,31398
Colombia,1997,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,16390,3950,0.137659784,28,441,18747860,18544033,37291915,20340
Colombia,1998,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,52840,5171,0.108600093,63,441,19086039,18858322,37944391,58011
Colombia,1999,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,18150,1093,0.072753729,14,441,19418345,19166641,38585008,19243
Colombia,2000,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,19137,1819,0.090666158,19,441,19745228,19469856,39215111,20956
Colombia,2001,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,42311,6563,0.110488194,54,441,20068203,19769620,39837849,48874
Colombia,2002,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,66458,5269,0.037642729,27,441,20387478,20066517,40454023,71727
Colombia,2003,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,42832,4878,0.014671977,7,441,20699677,20357955,41057661,47710
Colombia,2004,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,21893,2815,0.080945443,20,441,21004753,20643467,41648241,24708
Colombia,2005,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,21863,4306,0.179601819,47,441,21300522,20920364,42220918,26169
Colombia,2006,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,25713,5379,0.160813071,50,441,21586274,21186583,42772886,31092
Colombia,2007,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,33897,4665,0.051864530,20,441,21863643,21442884,43306559,38562
Colombia,2008,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,20570,3081,0.050737812,12,441,22128663,21686594,43815284,23651
Colombia,2009,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,37281,7131,0.099072323,44,441,22387926,21925939,44313892,44412
Colombia,2010,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,138188,9482,0.146949279,217,441,22648148,22167911,44816083,147670
Colombia,2011,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,30431,1388,0.131996606,42,441,22903681,22405172,45308874,31819
Colombia,2012,Colombia,170,CO,CO,COL,COL,ANR,AMR,LAC,SAR,LAM,Final,COL,COL,48690,1350,0.103916867,52,441,23149971,22632390,45782391,50040
Santa Lucía,2006,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,30,0,0,0,481,83757,82656,166444,30
Santa Lucía,2007,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,39,0,0,0,481,84208,83259,167495,39
Santa Lucía,2008,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,98,0,0,0,481,84647,83881,168556,98
Santa Lucía,2009,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,18,0,0,0,481,85113,84530,169663,18
Santa Lucía,2010,Saint Lucia,662,ST,LC,LCA,SLU,NLC,AMR,LAC,NLC,CAR,Final,STL,LCA,74,0,0,0,481,85680,85205,170908,74
